,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
109495,0.00133,"Miles Davis', 'Michel Legrand', 'Chuck Findley",0.753,264200,0.611,0,66tyMaPuOqZkNv4JNG5fiH,0.848,0,0.445,-10.454,1,Club Entrance - 2015 Remaster,3,2002-08-20,0.0456,112.056,0.813,2002
33514,0.00108,AC/DC,0.408,262533,0.947,0,4ObCns6nM6tShx5a5tHiGC,0.195,4,0.168,-3.522,1,The Razors Edge,49,1990-09-24,0.0532,101.053,0.306,1990
74260,0.0059700000000000005,Kings of Leon,0.433,180840,0.887,0,40e9kU9Wd4vbedqSA7Io4n,2.87e-05,4,0.119,-5.1110000000000015,1,Notion,58,2008-09-23,0.047,142.968,0.426,2008
83114,0.7140000000000001,Walter Wanderley,0.746,186960,0.529,0,3EpJ36yrwkPvlUXKeQa7ca,0.0006360000000000001,9,0.108,-10.293,0,Summer Samba (So Nice),33,1966,0.0312,130.531,0.8390000000000001,1966
28716,0.506,The Mothers Of Invention,0.311,350053,0.775,0,2j25bv2cpByJLaNZRKEBwR,0.0,2,0.897,-12.683,1,Trouble Every Day,44,1966-06-27,0.076,121.352,0.477,1966
119755,0.974,"Claude Debussy', 'Concertgebouworkest', 'Bernard Haitink",0.0916,671000,0.0515,0,5WVp0s7coFEgaREkEwwKQc,0.923,8,0.0695,-26.753,0,"Prélude à l'après-midi d'un faune, L. 86: Prélude à l'après-midi d'un faune",30,1986-01-01,0.0416,86.012,0.0321,1986
6110,0.889,"Bing Crosby', 'The Andrews Sisters",0.705,204040,0.303,0,3ipnfrRPJq94a8IWDOKNbE,0.0,3,0.149,-10.959,1,Twelve Days Of Christmas,22,1951-01-01,0.047,143.253,0.823,1951
171397,0.0358,Maroon 5,0.5870000000000001,243307,0.701,0,0Bw6iiL5mYvq5I8VCaspqG,0.0,2,0.183,-3.77,1,Goodnight Goodnight,44,2007-01-01,0.0258,94.981,0.273,2007
102715,0.0191,The Jacksons,0.627,413520,0.961,0,67v0vW8LvZP11UfwLB9lZY,0.0666,1,0.831,-7.7639999999999985,1,Working Day and Night - Live from the 1981 U.S. Tour,31,1981-11-11,0.0945,138.81,0.287,1981
106461,0.0229,Tunnelfist,0.419,221607,0.944,0,5hIwkRlghcDvATQzdgIjj7,0.000269,11,0.4970000000000001,-0.31,0,Live at Patronaat - The year 2000,0,1999-11-27,0.0764,141.766,0.364,1999
164195,0.561,Pooh,0.249,228107,0.5579999999999999,0,7hP5juutbTKjD0kgi6opdK,0.00192,5,0.289,-6.097,1,Pensiero - 2014 Remaster,43,1971-01-01,0.0333,77.646,0.477,1971
4141,0.541,Lena Horne,0.603,173467,0.284,0,5a5aCmDLh13rHBU9CE9tBK,0.0,2,0.0677,-14.584,1,Come On Strong,4,1941,0.0873,105.779,0.639,1941
31727,0.196,Luther Vandross,0.6990000000000001,316227,0.696,0,6d3ic1mkWMxf5DPIW798f0,0.0,11,0.32,-9.582,0,Bad Boy / Having a Party,45,1982-09-21,0.26,121.233,0.821,1982
127516,0.568,Tadeusz Dolega Mostowicz,0.703,125500,0.232,0,5F2HZqMOv7JwdooBMRYkc1,0.0,1,0.134,-23.449,1,Chapter 2.12 - Drugie życie doktora Murka,0,1936-12-23,0.961,87.664,0.515,1936
21498,0.995,"Francisco Canaro', 'Charlo",0.713,174507,0.0833,0,13kj2Coe8mqlDU4o1TiiZD,0.408,0,0.094,-20.901,1,En la Tranquera - Remasterizado,0,1930-11-12,0.306,159.394,0.851,1930
119015,0.0139,Duran Duran,0.575,232133,0.86,0,7bnUEysVUvlkJekYgjaz3U,6.5e-06,2,0.0937,-8.628,1,Lonely in Your Nightmare - 2001 Remaster,24,1982-05-10,0.0481,137.32299999999998,0.773,1982
70258,0.00199,Vinnie Vincent Invasion,0.467,278093,0.716,0,23DpTSrlyQCkjG8qChwWX6,0.0,2,0.269,-7.744,0,Love Kills - Remastered,39,1988,0.0299,108.287,0.37,1988
38253,0.0119,David Bowie,0.383,492493,0.43,0,4e52QJBGzuQnjiuBCkR1Tr,0.0196,9,0.213,-13.694,1,The Width of a Circle - 2015 Remaster,13,2015-09-25,0.0384,133.846,0.174,2015
118822,0.00121,TOTO,0.459,294080,0.794,0,1TG9NAqQWc71LVz404sRQg,0.00219,6,0.12,-10.513,0,Goodbye Elenore,35,1981,0.0373,78.747,0.662,1981
96240,0.945,"Alexander Scriabin', 'Pierre Monteux",0.34700000000000003,37013,0.282,0,1vP6iMvbBpJJ4zRf3Ecl88,0.00658,8,0.201,-14.831,1,"Symphony No. 4 in C Major, Op. 54 ""Le Poème de l'extase"": VI. Allegro volando",0,1949,0.0365,125.635,0.0754,1949
102115,0.0661,Bob Marley & The Wailers,0.456,402360,0.6809999999999999,0,0BbTIw4SY4kF9RkZ514bRY,0.0,0,0.93,-10.463,1,No Woman No Cry - Live At Ahoy Hallen/1978,33,1978-03-23,0.127,80.717,0.504,1978
23604,0.993,"Ludwig van Beethoven', 'Claudio Arrau",0.345,39307,0.46,0,1jmmbcY3Fn8AgutfqTsA20,0.911,3,0.121,-17.743,1,"Variations and Fugue in E-Flat Major, Op. 35 ""Eroica Variations"": Variation IX",0,1941,0.0424,86.531,0.7290000000000001,1941
74729,0.106,Blisses B,0.44,242800,0.6609999999999999,0,7jDNcAgiEXZ7SQmjxiliVG,0.0221,0,0.623,-6.795,1,"Thirty Days, Sixty Years (Live)",0,2020-07-21,0.0569,89.93299999999998,0.4970000000000001,2020
161977,0.98,"Bob Brookmeyer', 'Bill Evans",0.502,446067,0.149,0,10fMVCkTiTE1sLvd5ypZTD,0.6659999999999999,7,0.104,-19.678,1,It Could Happen To You,9,1959-01-01,0.0387,144.632,0.394,1959
123540,0.165,Mark Sia,0.623,350407,0.4270000000000001,0,4K87jQzm0T0CwymoyRuQAf,0.768,5,0.0963,-6.5539999999999985,0,Troubled Times One,0,2015-06-10,0.0909,136.952,0.224,2015
151978,0.0186,The Cramps,0.363,226667,0.949,0,2RQIRSQbYYU8Tp7kEvPYyf,0.342,11,0.377,-5.843,0,People Ain't No Good,27,1986,0.138,152.48,0.647,1986
126703,0.369,Christian Nodal,0.6459999999999999,156520,0.568,0,6TLvVfq8wtXbOwIOFaJKmH,0.0,9,0.151,-3.077,0,No Te Contaron Mal,0,2021-01-22,0.0379,81.387,0.653,2021
87310,0.00924,Dio,0.263,432800,0.541,0,6xFnhCWV0CNFBeChPtdNBV,0.0489,9,0.0431,-11.972,1,All the Fools Sailed Away,33,1987,0.0405,132.559,0.18,1987
26350,0.85,Javier Solís,0.384,188813,0.262,0,5eIC78N3wRuAsEE9nA9Jtu,0.0,4,0.0894,-7.7429999999999986,1,Lágrimas de Amor,28,1955,0.0336,98.053,0.451,1955
81748,0.991,"Arnold Schoenberg', 'Glenn Gould",0.275,151133,0.17800000000000002,0,5FSxUcAxAcnLFBR87G8TBo,0.907,5,0.313,-23.06,1,"Suite for Piano, Op. 25: VI. Gigue",22,1959,0.0353,84.007,0.439,1959
83393,0.924,Harry Nilsson,0.429,159773,0.282,0,4mlj2HiuneXfKPWBuQ8Avh,0.0,8,0.119,-13.062,1,1941,27,1967-01-02,0.0308,49.378,0.435,1967
64136,0.506,Studio Chorus - Saludos Amigos,0.469,153773,0.5720000000000001,0,4XIyY0TdgendPaqK69JIKf,0.0,10,0.375,-11.025,0,"Angel May Care (Os Quindins de Yayá) - From ""The Three Caballeros""",18,1958-01-01,0.161,129.86,0.736,1958
168971,0.0927,Live,0.369,256800,0.625,0,4ZyesJaAYfWvk5Q3mVkIyB,0.00172,8,0.231,-8.763,0,Horse,32,1994-01-01,0.0331,100.143,0.35100000000000003,1994
38393,0.0135,David Bowie,0.622,126213,0.608,0,35ypTQlgitwrrsYC8g3S08,0.0162,2,0.0544,-10.085,1,Don't Bring Me Down - 2015 Remaster,10,2015-09-25,0.0525,100.005,0.8690000000000001,2015
28516,0.0495,"Otis Redding', 'Jimmy Douglass",0.688,116600,0.448,0,2p6p2H54cEVIfc52Rjbzrr,0.0,8,0.0695,-13.647,1,Slippin' and Slidin',37,1965-03-01,0.0423,78.589,0.968,1965
97922,0.389,Johnny Cash,0.6679999999999999,129843,0.411,0,5HtRnG2LEUCNiKJ0oEh5Ua,3.05e-06,11,0.157,-13.133,1,Ballad of a Teenage Queen (2017 Remaster),14,1958-11-13,0.0738,98.005,0.6579999999999999,1958
163205,0.841,Nancy Wilson,0.439,130133,0.154,0,2mADoGjJE1giy7Q4oW9VjP,5.81e-06,10,0.141,-16.315,1,Yesterday,16,1966-01-01,0.0281,82.58200000000002,0.327,1966
58135,0.00358,"Ciaran McAuley', 'Clare Stagg",0.42,228321,0.945,0,4Y55rCMYFqLjs9Dqqtm15x,0.00633,0,0.248,-6.5379999999999985,1,All I Want,22,2019-12-13,0.177,135.839,0.138,2019
100846,0.486,Vicente Fernández,0.591,140109,0.623,0,5vNR67nERBlZnAAyKHDugz,2.36e-05,4,0.56,-4.691,1,El Palenque,32,1972-08-27,0.177,139.53799999999998,0.966,1972
117215,0.733,The Rolling Stones,0.322,331707,0.69,0,6B8czH1kJLkcihMhFdr6Xp,0.5539999999999999,5,0.61,-6.6720000000000015,1,Can You Hear The Music - Remastered,31,1973-08-31,0.032,73.279,0.4920000000000001,1973
85982,0.00109,Heart,0.451,219427,0.708,0,1TOdmNAkv5MvVnBqo2I0mV,0.000736,2,0.194,-10.517,1,Bebe Le Strange,30,1980-02-14,0.0421,170.889,0.962,1980
166016,0.8809999999999999,The Cure,0.453,132493,0.00821,0,2QGllrONnedpGxkFD799v5,0.845,2,0.0753,-18.073,1,A Reflection - 2006 Remaster,20,1980-04-18,0.0656,173.42700000000005,0.154,1980
25371,0.561,"Georgette Heyer', 'Brigitte Carlsen",0.7170000000000001,133866,0.217,0,1CuHtH9EGIbqxjg0tVIjhf,0.0,7,0.132,-16.563,0,Kapitel 5 - Die drei Ehen der Grand Sophy,10,1950,0.954,117.625,0.56,1950
33180,0.883,"Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra",0.575,187720,0.174,0,6JV3m7TDJ9gsJNHp0e4MWM,0.898,4,0.108,-14.423,1,"Vivaldi: Violin Concerto in E Major, RV 269, No. 1, Spring: I. Allegro",56,1989,0.0424,113.134,0.381,1989
83658,0.378,Neil Diamond,0.358,158947,0.753,0,3imngMkSkoKICOojBXjjce,0.0008179999999999999,7,0.04,-3.66,1,The Boat That I Row,30,1968,0.0355,167.15200000000004,0.966,1968
87263,0.6920000000000001,The Skyliners,0.363,159103,0.443,0,65kSwni2IGhNIR3UwNb4Sz,0.0,6,0.209,-6.645,1,This I Swear,30,1986-01-01,0.0273,101.146,0.49,1986
21457,0.987,"Giorgos Papasideris', 'Klarino N. Karakostas",0.537,194960,0.363,0,0uKQDLbyLZz9WYVOHs1wh4,0.185,1,0.273,-7.824,1,Eki Psila Sta Mpalkonakia (To Ftiasidi),0,1930-01-01,0.0344,80.986,0.568,1930
61274,0.97,Peter Sørensen,0.451,197733,0.236,0,2kjbmdogbnmGJQ8y6vjElw,6.26e-06,2,0.115,-15.771,1,Farvel lille ven,0,1943,0.0429,123.91,0.37,1943
93749,0.000213,Graham Bell,0.403,57969,0.934,0,6xKYwkJwFGrv9W5Q30ekOD,0.737,2,0.431,-7.274,1,Pam Pam (Phat Bass) [FYMYM2020],21,2020-12-30,0.0458,128.004,0.102,2020
109793,0.8079999999999999,moumoon,0.482,300682,0.407,0,4qryUi2et1A65WtgrOULHb,0.0,5,0.125,-6.897,1,緑の道 - Happy New Year Acoustics! IN 九段教会 2018.01.27,2,2019-05-15,0.0308,107.984,0.383,2019
41442,0.987,"P. Maximilian', 'M. Alexe', 'Viorel Demetriad",0.547,171128,0.152,0,2TEidLxmlxyBnM4m5J0Rt4,0.00149,4,0.331,-16.567,1,De-ar fi din lumea-ntreagă,0,1935-01-01,0.0803,56.738,0.5660000000000001,1935
32505,0.00463,Rush,0.5920000000000001,353840,0.863,0,3wBqON2EX3QFDyFLvl1Tcv,0.0336,3,0.0568,-7.093,0,Mystic Rhythms,40,1985-01-01,0.0373,120.223,0.472,1985
131862,0.649,Percy Faith,0.179,154013,0.428,0,4Ps1yfxMDVgupwwBdMkSWT,0.855,7,0.168,-11.343,1,No More Blues,17,1964,0.033,155.47299999999996,0.355,1964
159542,0.965,Adolfo Berón,0.6,150047,0.243,0,5m9CbwfdigFnhHx00VdNyU,0.871,4,0.0817,-18.666,0,Mi noche triste,1,1945-04-12,0.0814,118.249,0.449,1945
118196,0.934,Asha Bhosle,0.343,335006,0.532,0,1dYOciuxgvYcepVR1ZmQNk,0.000465,6,0.316,-7.347,1,O Saathi Re - Female Vocals,30,1978-12-01,0.0318,104.775,0.476,1978
45642,0.993,Oscar Peterson,0.59,177347,0.0558,0,1KOmjCqs1Lwp3MrKUl3VEh,0.95,7,0.0881,-26.485,1,East Of The Sun (And West Of The Moon),16,1956-01-01,0.0383,78.431,0.107,1956
63842,0.994,Dave Brubeck,0.688,172533,0.0909,0,2LCgahVW0L5u9yNpdUViRE,0.928,0,0.129,-18.174,1,The Duke,14,1956,0.0543,101.99,0.163,1956
93117,0.0162,"Humo', 'L.A. Cats",0.764,441905,0.623,0,6OVhsG5JnaJjtqOwBCn0nA,0.8540000000000001,7,0.79,-8.699,1,Druid - Remix 2016,0,2019-09-30,0.0681,125.998,0.292,2019
168507,0.0033200000000000005,Red Hot Chili Peppers,0.53,204000,0.934,0,5HyBLokK2UwerwNhI9W3eq,0.0254,4,0.064,-10.524,0,Higher Ground,34,1992-09-29,0.0542,140.502,0.431,1992
46069,0.718,Dinah Washington,0.185,154707,0.232,0,0Lr4NSIlDOKcZWwMOPcxGT,2.08e-05,7,0.0864,-13.854,0,I Thought About You,26,1959-02-19,0.0344,181.636,0.168,1959
163109,0.994,"Ludwig van Beethoven', 'Glenn Gould",0.418,235040,0.12,0,74Pzu5KJZdycKz3C4CqRk4,0.8909999999999999,5,0.0828,-25.397,0,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",20,1965,0.0491,164.109,0.521,1965
142314,0.225,The Starlite Singers,0.495,150000,0.485,0,2xeMFRWJuILudyksYBPvpP,0.0,2,0.0824,-8.705,1,It's the Most Wonderful Time of the Year,0,2016-12-02,0.0299,101.062,0.785,2016
91495,0.007759999999999999,Wedard,0.3,568059,0.972,0,6dJAUNEZVBd581arFpk2Xr,0.21,1,0.232,-10.640999999999998,1,Die roten Nebelberge von Ophräzon2008,3,2012-10-14,0.0805,140.01,0.0325,2012
65212,0.947,John Gary,0.212,177840,0.253,0,0A7qWe96JTJ2OrgpOv8cKI,0.003820000000000001,2,0.184,-12.189,0,Once Upon a Time,20,1963-12-31,0.0326,86.131,0.14400000000000002,1963
152322,0.8420000000000001,Depeche Mode,0.522,309277,0.547,0,7gCK6dNhg9gyQju2kfCHBW,0.923,9,0.131,-11.31,0,Agent Orange - 2006 Remaster,26,1987-09-28,0.0313,167.767,0.269,1987
155704,0.0775,"Lloyd Banks', '50 Cent",0.799,240213,0.878,1,2GlhJyZRWP3MnSXOvnovIa,0.0,1,0.51,-2.282,1,Hands Up,56,2006-01-01,0.219,95.0,0.594,2006
5548,0.971,Doris Day,0.336,170987,0.102,0,5e1GwY9ghtEhD10Q8jVe0a,0.00149,10,0.16399999999999998,-15.125,1,You Go to My Head,13,1948,0.0339,101.385,0.188,1948
145556,0.973,Louis Jouvet,0.78,78293,0.171,0,0hEzvUgJ7fn4eVbSvyvNnF,2.1600000000000007e-05,3,0.393,-18.577,1,Stances A Marquise,0,1954,0.795,102.001,0.557,1954
33853,0.000893,Rage Against The Machine,0.503,366333,0.6779999999999999,0,48lQegoLqGAzaRLnMwK0mO,0.0134,7,0.348,-5.5520000000000005,1,Freedom,51,1992,0.103,112.277,0.501,1992
43282,0.29600000000000004,Эрих Мария Ремарк,0.633,106550,0.244,1,0gVh15Rl2gAvafg0ggjdK6,0.000104,1,0.0872,-20.514,1,Часть 93.4 & Часть 94.1 - Триумфальная арка,0,1945,0.959,166.076,0.5920000000000001,1945
80820,0.889,Thelonious Monk Trio,0.611,164933,0.344,0,383vX9dhqJHQGWV4czGjVf,0.00645,8,0.0829,-10.449000000000002,1,Reflections,6,1954,0.0347,102.111,0.406,1954
111952,0.992,Mohammed Rafi,0.5429999999999999,184716,0.199,0,5r9hbb2Hec1uEhe40hJg7o,0.0157,3,0.11,-16.194000000000006,1,Jeevan Hain Anmol Musafir,0,1947-12-31,0.0816,127.91,0.7490000000000001,1947
129310,0.988,"Giuseppe Verdi', 'Fernando Previtali', 'Coro di Roma della RAI', 'Gaetano Riccitelli', 'Orchestra Sinfonica di Roma della RAI",0.555,123960,0.307,0,2K9q9l7BTPA5TO72m19Ckq,0.7559999999999999,5,0.384,-15.598,1,"Verdi : Ernani : Part 1: Il bandito ""Evviva... beviamo"" [Chorus]",0,1951,0.0633,121.544,0.35100000000000003,1951
135038,2.14e-05,The Damned,0.358,231747,0.977,0,3meJBJ0EQSQQQqD80tWjdO,0.00677,2,0.158,-6.785,1,Wait for the Blackout,27,1980-01-01,0.127,160.243,0.503,1980
63399,0.984,Mitch Miller,0.18,195600,0.14300000000000002,0,1gLYAqaBwBtLF6000qNjcM,0.000109,7,0.131,-19.198,1,The Sea of the Moon,6,1954-11-01,0.0398,72.90100000000002,0.0946,1954
95410,0.0793,Эрих Мария Ремарк,0.629,100319,0.224,1,2qs6MU53ips9mFXxfjxIfn,1.66e-05,5,0.0852,-20.863000000000003,1,Часть 190.3 & Часть 191.1 - Триумфальная арка,0,1945,0.947,164.93200000000004,0.579,1945
127435,0.455,Tadeusz Dolega Mostowicz,0.623,140600,0.139,0,4vA1jk3zdk3h33pdc4vPS7,0.0,1,0.244,-24.303,1,Chapter 1.17 - Drugie życie doktora Murka,0,1936-12-23,0.96,158.082,0.557,1936
112086,0.99,Dilshad Begum,0.585,172352,0.35100000000000003,0,6b83O7pGiYRHy3smo9oqL8,0.00354,10,0.24,-6.477,1,O Nargis Pyare,0,1947-12-31,0.0337,116.552,0.494,1947
40047,0.991,Umm Kulthum,0.332,384800,0.0736,0,2qZxKyTyvUL1Srwc7mVpsq,0.205,8,0.254,-27.263,1,En Kont Asameh,1,1928-01-01,0.0602,123.875,0.152,1928
9573,0.508,Otis Redding,0.65,182707,0.227,0,7LxsehOTDXTpsuWAMWXe9o,6.45e-05,4,0.219,-13.453,1,White Christmas,44,1968,0.0284,96.09,0.537,1968
144512,0.496,"Igor Stravinsky', 'Leonard Bernstein', 'London Symphony Orchestra",0.254,24013,0.000245,0,69VoPgbLxSmA30b3h16LVD,0.0,10,0.0834,-48.587,0,The Rite of Spring (Scenes of Pagan Russia in two parts): Part One - Adoration of the Earth: Adoration of the Earth (Wise Elder),0,1948,0.0414,67.861,0.0,1948
75354,0.154,Charli XCX,0.659,169866,0.911,0,0Y1MWB026LYxGvhq4EcMiC,0.000304,4,0.191,-2.28,1,Boom Clap,58,2014-12-15,0.0786,91.999,0.5760000000000001,2014
103550,0.155,Grace Jones,0.7509999999999999,283547,0.412,0,1xZbQqGRY87Thlr1eVDoFV,0.0309,8,0.0468,-12.77,0,Victor Should Have Been A Jazz Musician,44,1986,0.0273,106.991,0.55,1986
53915,0.0326,Everlast,0.654,264293,0.8,1,37XDg5WGIFKicNm1zHC2RI,0.000991,7,0.259,-6.2189999999999985,0,Ends,48,1998-09-08,0.0409,82.052,0.495,1998
110820,0.988,Lonnie Johnson,0.8059999999999999,197307,0.266,0,6YeLDt6PlzzJMkIIXkcokh,3.54e-05,7,0.0805,-10.503,0,Wipe It Off,2,1935,0.182,122.093,0.6859999999999999,1935
123712,0.6970000000000001,Ray Wylie Hubbard,0.593,233973,0.6729999999999999,0,2vULyRIRIZH8dnw7lyXAcR,0.0,11,0.154,-5.751,0,Snake Farm,48,2006-06-27,0.0318,82.025,0.7559999999999999,2006
132623,0.206,The Byrds,0.4,131133,0.47,0,4Oun7FzXRfDH4ktIIkgWfo,2.35e-06,4,0.32299999999999995,-10.643,0,Natural Harmony,23,1968-01-15,0.029,103.67,0.301,1968
110544,0.994,Paul Whiteman,0.6409999999999999,148520,0.149,0,7dP8uJN1t65xorRdm3Kd0A,0.0156,10,0.355,-15.51,0,Georgie Porgie,0,1928,0.0457,111.389,0.624,1928
95436,0.0007509999999999999,Federico García Lorca,0.61,97500,0.17800000000000002,0,2vMALs2yzWAUqua1rF90Lq,0.0,1,0.355,-25.269,1,Capítulo 13.4 - la Casa de Bernarda Alba,0,1945,0.935,164.582,0.618,1945
16095,0.812,2.99 RECORDS,0.623,142519,0.384,0,32XN8UyNYQQxOFIy0GmbGl,0.898,0,0.107,-21.408,1,Happy New Year 2021,0,2021-01-16,0.0369,129.968,0.272,2021
13774,0.29100000000000004,Alan Jackson,0.6990000000000001,185427,0.477,0,3KIUKvwteP1HFA5UcvvL11,0.0,2,0.16399999999999998,-9.339,1,Pop a Top,53,1989,0.031,118.382,0.83,1989
164076,0.272,The Doors,0.381,74173,0.133,0,16bIISdaS0W8OQJBkvfDQg,0.000265,0,0.308,-25.904,1,Lions in the Street - Live,22,1970-07-20,0.121,94.687,0.226,1970
24625,0.242,Manfried Rössner,0.481,121900,0.123,0,0tFPF1NL9pLqHg65tEABMa,0.00028900000000000003,7,0.0959,-20.499,1,Kapitel 15 - Karl III. Und Anna von Österreich,0,1946-11-29,0.187,132.959,0.333,1946
159844,0.887,Norma Lopez Osornio,0.29600000000000004,188813,0.171,0,48eSae4f701lLktwRHvav6,0.23,0,0.207,-16.18,1,Aburrida me voy,1,1949,0.0627,85.039,0.4,1949
135394,0.0773,Stray Cats,0.618,168000,0.888,0,4nwAHhkEYnjWnlZfA85AT3,0.0,11,0.16,-9.013,1,Baby Blue Eyes,23,1982-01-01,0.0492,93.585,0.8140000000000001,1982
169983,0.000651,AFI,0.294,127133,0.998,0,66NSMMosLnBZ81ufOYIyIg,0.000517,4,0.7040000000000001,-4.66,0,Porphyria,35,1999-01-01,0.275,167.729,0.18,1999
160998,0.991,"Mohammed Rafi', 'Geeta Dutt",0.743,163010,0.399,0,0A6KiixKxdaBGYBIAPTExn,0.127,2,0.188,-8.948,1,Meri Jaan,0,1955-12-01,0.37,159.357,0.961,1955
153197,0.000191,White Zombie,0.674,244827,0.94,0,73oXdCaRTOJbfjR3ETgfeX,0.0507,8,0.16,-10.968,1,Grindhouse (A Go-Go),32,1992-01-01,0.0411,114.595,0.447,1992
45105,0.984,Chet Baker,0.319,213760,0.14300000000000002,0,2RM6F4QDwmWWFKmV7WunEO,0.888,9,0.174,-13.834,0,Why Shouldn't I?,12,1954,0.0344,119.356,0.273,1954
113695,0.965,Miles Davis,0.107,222227,0.0577,0,2dJxcy870ea7AOFpnhcVFQ,0.000128,5,0.05,-18.252,1,"I Loves You, Porgy (From ""Porgy & Bess"")",12,1956,0.0367,75.36399999999998,0.0878,1956
60771,0.987,Ramesh Desai,0.447,196917,0.206,0,1evL3IucfAkFwDOSQn04ht,0.000269,2,0.251,-11.588,1,Pagal Kahte Hain,0,1940-12-31,0.0424,99.935,0.617,1940
135724,0.7909999999999999,Robin Williams,0.511,258401,0.402,1,4TA200ZESlnLvWD5dIdZxP,0.0,2,0.961,-25.399,1,Wines,22,1983-01-01,0.93,90.84,0.151,1983
28013,0.993,Tsegue-Maryam Guebrou,0.484,370667,0.14400000000000002,0,47crGzdCxVt3SjluOfQrdm,0.921,3,0.12,-19.631,1,A Young Girl's Complaint,35,1963,0.0386,59.761,0.14800000000000002,1963
118915,0.674,Katy,0.698,144591,0.358,0,05Bs5WWp66AxgKCkaAFOey,0.0,10,0.0822,-5.9510000000000005,1,Risa De Las Vocales,42,1982-01-01,0.0359,93.45,0.725,1982
35211,0.976,"Wolfgang Amadeus Mozart', 'Sabine Meyer', 'Claudio Abbado', 'Berliner Philharmoniker",0.125,394560,0.0115,0,2fYOyayT80ysO3nxw9lKXn,0.187,2,0.0836,-26.636,1,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",57,1999-12-31,0.0423,94.585,0.0948,1999
160564,0.979,"Bohumil Kulínský', 'Dětský sbor Čs. rozhlasu",0.6559999999999999,39414,0.336,0,34dwOeTkaieHV3KOhAHBnD,0.151,5,0.433,-11.425999999999998,1,"Zima Byla, Vítr Foukal",3,1952,0.0816,64.89,0.6920000000000001,1952
56232,0.54,Espinoza Paz,0.731,197123,0.502,0,0TE6IiCnzQdFTwnWZ84JOq,1.91e-05,8,0.116,-6.507999999999999,1,Lo Intentamos,61,2009-05-19,0.0356,137.959,0.637,2009
172525,0.209,Lana Del Rey,0.18,286253,0.636,0,2MrvoOqj007UVWUtGcCK0F,0.000133,4,0.217,-6.591,0,Born To Die,48,2012-01-30,0.0439,75.223,0.39,2012
110829,0.99,Lead Belly,0.49,187742,0.42,0,6bYCW4AMj65mszMyesusG5,0.364,8,0.13,-10.968,1,Po' Howard (139-B),0,1935,0.0369,112.246,0.838,1935
32906,0.0169,Nazareth,0.525,202107,0.5539999999999999,0,2oMCe4LZnMhuKrUig6rFKl,0.244,7,0.116,-11.834,1,This Flight Tonight,44,1987-12-18,0.0402,134.298,0.6759999999999999,1987
169263,0.0125,"Roy Davis Jr.', 'Peven Everett",0.8290000000000001,443849,0.332,0,6fSdR81YvNG8Wo6i2ytLPR,0.294,11,0.0918,-13.837,0,Gabriel - Live Garage Mix,50,1996-09-03,0.047,128.627,0.448,1996
76476,0.0172,"Marshmello', 'Demi Lovato",0.743,159863,0.8370000000000001,0,0zzVTGyRrWpQu8Fr28NRAv,0.0,1,0.0743,-5.025,0,OK Not To Be OK,81,2020-09-10,0.0649,103.072,0.263,2020
138351,0.00136,Janet Jackson,0.7759999999999999,282667,0.871,0,7dhwNJN2vrVOJpg3JVifPq,0.00328,0,0.155,-6.069,1,You,39,1997-10-07,0.0552,142.19899999999996,0.863,1997
88228,0.0911,Paula Abdul,0.754,272893,0.82,0,5m8xVZhlM7E2mL9uuxZpF6,1.62e-06,1,0.0805,-8.622,1,The Promise Of A New Day,37,1991-01-01,0.062,119.835,0.8959999999999999,1991
130470,0.614,Sonny Stitt,0.555,289333,0.563,0,1m8hSLkSqL4q9soxMVuBtb,0.00298,7,0.151,-9.918,0,You'd Be So Nice To Come Home To,11,1957-01-01,0.0363,97.368,0.667,1957
83478,0.418,Buffalo Springfield,0.515,162907,0.262,0,0bZBhrIAHltWuNJdYvgar7,0.616,10,0.058,-14.569,1,Everydays - Live,26,1967-10-30,0.036000000000000004,117.746,0.231,1967
124499,0.331,Selena y los Dinos,0.606,189920,0.805,0,0g5m1UJVMWQkNjZk1suW4s,0.0,0,0.211,-5.229,1,La Llamada - 1993 Version,59,2010-01-01,0.0576,180.429,0.922,2010
57824,0.152,Old Dominion,0.758,166573,0.867,0,33471tzU1VghDg9zNgGRpz,0.0,11,0.308,-5.087,1,Hotel Key,66,2017-08-25,0.0475,102.018,0.964,2017
8403,0.747,Howlin' Wolf,0.528,173533,0.5920000000000001,0,10HdfEE0sausAJu8HJD3Dp,1.13e-06,9,0.203,-14.041,0,Back Door Man,42,1962-01-11,0.0621,156.623,0.925,1962
120110,0.00022,Bad Religion,0.332,82726,0.988,0,32PSp0OSKxyplualkatDKV,0.0,9,0.204,-3.027,1,How Much Is Enough?,34,1988,0.0542,153.388,0.624,1988
68234,0.00799,Goody Goody,0.883,382015,0.333,0,2mCLc4lZjbpcpXgNBrC5lY,0.804,5,0.257,-17.848,0,It Looks Like Love,43,1978,0.053,121.099,0.964,1978
